0, 0, Header, 1, 12, 192
1, 0, Copyright_t, "All Rights Reserved"
1, 0, End_track
1, 0, Key_signature, 1, "major"
1, 0, Start_track
1, 0, Tempo, 555555
1, 0, Text_t, "By Smash Mouth"
1, 0, Text_t, "Generated by NoteWorthy Composer"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Title_t, "allstar"
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 7, 127
2, 0, MIDI_port, 0
2, 0, Program_c, 0, 29
2, 0, Start_track
2, 0, Title_t, "ingame,49,62"
2, 576, Note_on_c, 0, 54, 110
2, 736, Note_on_c, 0, 54, 0
2, 768, Note_on_c, 0, 61, 110
2, 862, Note_on_c, 0, 61, 0
2, 864, Note_on_c, 0, 58, 110
2, 958, Note_on_c, 0, 58, 0
2, 960, Note_on_c, 0, 58, 110
2, 1120, Note_on_c, 0, 58, 0
2, 1152, Note_on_c, 0, 56, 110
2, 1246, Note_on_c, 0, 56, 0
2, 1248, Note_on_c, 0, 54, 110
2, 1342, Note_on_c, 0, 54, 0
2, 1344, Note_on_c, 0, 54, 110
2, 1438, Note_on_c, 0, 54, 0
2, 1440, Note_on_c, 0, 59, 110
2, 1630, Note_on_c, 0, 59, 0
2, 1632, Note_on_c, 0, 58, 110
2, 1726, Note_on_c, 0, 58, 0
2, 1728, Note_on_c, 0, 58, 110
2, 1822, Note_on_c, 0, 58, 0
2, 1824, Note_on_c, 0, 56, 110
2, 1918, Note_on_c, 0, 56, 0
2, 1920, Note_on_c, 0, 56, 110
2, 2014, Note_on_c, 0, 56, 0
2, 2016, Note_on_c, 0, 54, 110
2, 2110, Note_on_c, 0, 54, 0
2, 2208, Note_on_c, 0, 54, 110
2, 2302, Note_on_c, 0, 54, 0
2, 2304, Note_on_c, 0, 61, 110
2, 2398, Note_on_c, 0, 61, 0
2, 2400, Note_on_c, 0, 58, 110
2, 2494, Note_on_c, 0, 58, 0
2, 2496, Note_on_c, 0, 58, 110
2, 2590, Note_on_c, 0, 58, 0
2, 2592, Note_on_c, 0, 56, 110
2, 2686, Note_on_c, 0, 56, 0
2, 2688, Note_on_c, 0, 56, 110
2, 2782, Note_on_c, 0, 56, 0
2, 2784, Note_on_c, 0, 54, 110
2, 2878, Note_on_c, 0, 54, 0
2, 2880, Note_on_c, 0, 54, 110
2, 2974, Note_on_c, 0, 54, 0
2, 2976, Note_on_c, 0, 51, 110
2, 3166, Note_on_c, 0, 51, 0
2, 3168, Note_on_c, 0, 49, 110
2, 3424, Note_on_c, 0, 49, 0
2, 3648, Note_on_c, 0, 54, 110
2, 3742, Note_on_c, 0, 54, 0
2, 3744, Note_on_c, 0, 54, 110
2, 3838, Note_on_c, 0, 54, 0
2, 3840, Note_on_c, 0, 61, 110
2, 3934, Note_on_c, 0, 61, 0
2, 3936, Note_on_c, 0, 58, 110
2, 4030, Note_on_c, 0, 58, 0
2, 4032, Note_on_c, 0, 58, 110
2, 4126, Note_on_c, 0, 58, 0
2, 4128, Note_on_c, 0, 56, 110
2, 4222, Note_on_c, 0, 56, 0
2, 4224, Note_on_c, 0, 56, 110
2, 4318, Note_on_c, 0, 56, 0
2, 4320, Note_on_c, 0, 54, 110
2, 4414, Note_on_c, 0, 54, 0
2, 4416, Note_on_c, 0, 54, 110
2, 4510, Note_on_c, 0, 54, 0
2, 4512, Note_on_c, 0, 59, 110
2, 4702, Note_on_c, 0, 59, 0
2, 4704, Note_on_c, 0, 58, 110
2, 4798, Note_on_c, 0, 58, 0
2, 4800, Note_on_c, 0, 58, 110
2, 4894, Note_on_c, 0, 58, 0
2, 4896, Note_on_c, 0, 56, 110
2, 4990, Note_on_c, 0, 56, 0
2, 4992, Note_on_c, 0, 56, 110
2, 5086, Note_on_c, 0, 56, 0
2, 5088, Note_on_c, 0, 54, 110
2, 5182, Note_on_c, 0, 54, 0
2, 5184, Note_on_c, 0, 54, 110
2, 5278, Note_on_c, 0, 54, 0
2, 5280, Note_on_c, 0, 61, 110
2, 5470, Note_on_c, 0, 61, 0
2, 5472, Note_on_c, 0, 58, 110
2, 5566, Note_on_c, 0, 58, 0
2, 5568, Note_on_c, 0, 58, 110
2, 5662, Note_on_c, 0, 58, 0
2, 5664, Note_on_c, 0, 56, 110
2, 5854, Note_on_c, 0, 56, 0
2, 5856, Note_on_c, 0, 54, 110
2, 5950, Note_on_c, 0, 54, 0
2, 5952, Note_on_c, 0, 54, 110
2, 6046, Note_on_c, 0, 54, 0
2, 6048, Note_on_c, 0, 56, 110
2, 6238, Note_on_c, 0, 56, 0
2, 6240, Note_on_c, 0, 51, 110
2, 6496, Note_on_c, 0, 51, 0
2, 6720, Note_on_c, 0, 54, 110
2, 6862, Note_on_c, 0, 54, 0
2, 6864, Note_on_c, 0, 54, 110
2, 6910, Note_on_c, 0, 54, 0
2, 6912, Note_on_c, 0, 54, 110
2, 7006, Note_on_c, 0, 54, 0
2, 7008, Note_on_c, 0, 54, 110
2, 7102, Note_on_c, 0, 54, 0
2, 7104, Note_on_c, 0, 54, 110
2, 7150, Note_on_c, 0, 54, 0
2, 7152, Note_on_c, 0, 54, 110
2, 7198, Note_on_c, 0, 54, 0
2, 7200, Note_on_c, 0, 54, 110
2, 7246, Note_on_c, 0, 54, 0
2, 7248, Note_on_c, 0, 54, 110
2, 7294, Note_on_c, 0, 54, 0
2, 7296, Note_on_c, 0, 54, 110
2, 7390, Note_on_c, 0, 54, 0
2, 7392, Note_on_c, 0, 54, 110
